Coursera User IDs,
ni-001,friendsmoneybytes-002
3152382,1852799
3152514,1853261
3153404,1853901
3154303,1854633
3155106,1854786
3155428,1854793
3155762,1855588
3156095,1856383
3156276,1856669
3156341,1856676
3156705,1856824
3156750,1857067
3158387,1857460
3158756,1857937
3161174,1857968
3161187,1858003
3161311,1858273
3162758,1858312
3163316,1858691
3164028,1859318
3165437,1859354
3165514,1859852
3166075,1859858
3166651,1860639
3167093,1860652
3167411,1861542
3167969,1861756
3168228,1861980
3168350,1862274
3168750,1863084
3169230,1864454
3169280,1864915
3169973,1866148
3170049,1866976
3170910,1867688
3171122,1868695
3171962,1868962
3172827,1869192
3172886,1869304
3173462,1869388
3173747,1870015
3174843,1872113
3176244,1872290
3176282,1872361
3177016,1873157
3177468,1874035
3177640,1874389
3177970,1874508
3178273,1875725
3178344,1875858
3178943,1877001
3179363,1878794
3179861,1880028
3180070,1880784
3180561,1882338
3181013,1883445
3181337,1884246
3181707,1884428
3182490,1884487
3183050,1884929
3183781,1885037
3183965,1885038
3184003,1885421
3184016,1885503
3184460,1885730
3184854,1886148
3185382,1886838
3185392,1888874
3186604,1890057
3187373,1891001
3187520,1892200
3187531,1894767
3187553,1894984
3187732,1896230
3187817,1896589
3188448,1896967
3188468,1897148
3190033,1897727
3190413,1897934
3190422,1898046
3190813,1898386
3191033,1900136
3191434,1900182
3192138,1900583
3192395,1901633
3192739,1902098
3192919,1902481
3193120,1902501
3193265,1902676
3193595,1903184
3193775,1903512
3194121,1904220
3194125,1904316
3194404,1905754
3195180,1906081
3195920,1906390
3196671,1906643
3196689,1907153
3196911,1908045
3196952,1908518
3196974,1909656
3197431,1910282
3197915,1910534
3198918,1910677
3198942,1910870
3199012,1910898
3199178,1911172
3199547,1911372
3199914,1911720
3199970,1911797
3200553,1913883
3200919,1913998
3201370,1914166
3202299,1914466
3202606,1915329
3202997,1915495
3203003,1916057
3204054,1916142
3204611,1916600
3204853,1916993
3205291,1917483
3205729,1917491
3207448,1917593
3207646,1917594
3208288,1917631
3208366,1917979
3208405,1918166
3209772,1918340
3210317,1919947
3210657,1920539
3210776,1920778
3211458,1921930
3211775,1922284
3211850,1923366
3212139,1924702
3212145,1925092
3212585,1925646
3212587,1926295
3213333,1926669
3214062,1927381
3214769,1927476
3214977,1927528
3215162,1927669
3217045,1927857
3217094,1928498
3217141,1929026
3217830,1930020
3218217,1931383
3218378,1931769
3218662,1931820
3219835,1932458
3221380,1933500
3221394,1935672
3221414,1937134
3221466,1937365
3221948,1937643
3222529,1938723
3223410,1939013
3223460,1939721
3223959,1940912
3224404,1941160
3224544,1941246
3225766,1941916
3225857,1942364
3226302,1942461
3227733,1943411
3227758,1943479
3228528,1943734
3229219,1944246
3229486,1944461
3229568,1944526
3230117,1945019
3230974,1946284
3231018,1948041
3231042,1948788
3231079,1950129
3231712,1950930
3232685,1951462
3233383,1952245
3233641,1952685
3234113,1954799
3234583,1955823
3234589,1956094
3234637,1956288
3234904,1956346
3235345,1956866
3235580,1957056
3235675,1957111
3235914,1957169
3236484,1957232
3236699,1957939
3236976,1958634
3237062,1960963
3238603,1961377
3239481,1961522
3240091,1961906
3240840,1962055
3240973,1962593
3242082,1962617
3242198,1962712
3242210,1962973
3242276,1963380
3242824,1963496
3242947,1964294
3243960,1964691
3244728,1965956
3246080,1966083
3246236,1966190
3247005,1966209
3247679,1966399
3248272,1966658
3248913,1966768
3248974,1969118
3249285,1969337
3249553,1970149
3249751,1971517
3250262,1971637
3250503,1972193
3251220,1973484
3251299,1973695
3251303,1973936
3251362,1973998
3251578,1974772
3251764,1975130
3252373,1975691
3252544,1976587
3252638,1976774
3252983,1979557
3254479,1981474
3255771,1981654
3256376,1981969
3256537,1982464
3256736,1983249
3257732,1983453
3257930,1984137
3258288,1986613
3258357,1987056
3258707,1987110
3259036,1987625
3259833,1988087
3260004,1988200
3260329,1988211
3260881,1988387
3261156,1988392
3261200,1988801
3261511,1989080
3261998,1989178
3262055,1989323
3262415,1989433
3262669,1989809
3264051,1989874
3264437,1990285
3265175,1990943
3265834,1991673
3266207,1991849
3266403,1991853
3266805,1992424
3266897,1992583
3267233,1993184
3267384,1993843
3268462,1994226
3269889,1994276
3270474,1994775
3270635,1995130
3270920,1995468
3271654,1995815
3272169,1996315
3272777,1996733
3273564,2000347
3275146,2000573
3275209,2000815
3276948,2001005
3277339,2001680
3277970,2002706
3279343,2002719
3279483,2002980
3280351,2003010
3280417,2003907
3280554,2005344
3280887,2006018
3280966,2006115
3281080,2006244
3281194,2006954
3282272,2007476
3282281,2007522
3282499,2007816
3282500,2009028
3283060,2009350
3283861,2009444
3283887,2010829
3284509,2012252
3284844,2012285
3284886,2012317
3285055,2012787
3285167,2013606
3285220,2014391
3285485,2014872
3285989,2015081
3286801,2016326
3287415,2017394
3287598,2017550
3288023,2017732
3288838,2018301
3289741,2018354
3289772,2018939
3290727,2019435
3290851,2020501
3291629,2020672
3292345,2020716
3292691,2021154
3293143,2021183
3293633,2021345
3294625,2021368
3296884,2021743
3298004,2021754
3298284,2022036
3298307,2022063
3299220,2022288
3299338,2022873
3299368,2023643
3299378,2023921
3299587,2024033
3299648,2024052
3300498,2024192
3300645,2025263
3300753,2026349
3300781,2026587
3300978,2028115
3301105,2028543
3301135,2028954
3301270,2028965
3301386,2029540
3301985,2029799
3302693,2029812
3302887,2030026
3302994,2030335
3303231,2030576
3303982,2030600
3304231,2031567
3305682,2032017
3307123,2032396
3307135,2033125
3307457,2033319
3308024,2034131
3308569,2034275
3309183,2034893
3309328,2036853
3310168,2037092
3310292,2037355
3310445,2038068
3310933,2038287
3310938,2039640
3311696,2039917
3311759,2040034
3311883,2041377
3311902,2041681
3311971,2042020
3312160,2042771
3312429,2043116
3312803,2044384
3313099,2044549
3313829,2044643
3314448,2045210
3314808,2045298
3314849,2045503
3315616,2045839
3315822,2046376
3316360,2046954
3316433,2047399
3316967,2047440
3316969,2047541
3317216,2047945
3317849,2048253
3317851,2048590
3317862,2048802
3317907,2048981
3318172,2049419
3318428,2050489
3319313,2051077
3319369,2051608
3320712,2051615
3321549,2052018
3321761,2052360
3322028,2052602
3322381,2052622
3322520,2053165
3323649,2053189
3324271,2053791
3324596,2053965
3324635,2055066
3325093,2055377
3325509,2055870
3325690,2055918
3325827,2055962
3326005,2056181
3326377,2056586
3326497,2057213
3327256,2057570
3327841,2057711
3329166,2058050
3329211,2058273
3329400,2058565
3329742,2058824
3329760,2058835
3330007,2058964
3330164,2059109
3330874,2060242
3331295,2060293
3331607,2060605
3331851,2060843
3332535,2061069
3332750,2061115
3333445,2061519
3333671,2062161
3334249,2062731
3335093,2063711
3335840,2064295
3336667,2064573
3338170,2064684
3338455,2064827
3339639,2064986
3339906,2065660
3340122,2066324
3340185,2066675
3341314,2067555
3341940,2067617
3342218,2068122
3342655,2068169
3342698,2068340
3342897,2068479
3343682,2068625
3343823,2069001
3344004,2069025
3344905,2069096
3345265,2070067
3346213,2070102
3347301,2070425
3347506,2070731
3347555,2070835
3347760,2071229
3347898,2072168
3348170,2072806
3348299,2072877
3349733,2073007
3349972,2074041
3350135,2074236
3350541,2074414
3350653,2074415
3350798,2074450
3350920,2074564
3351259,2074690
3351873,2074711
3352145,2075322
3352306,2075496
3352488,2075753
3353326,2076150
3353328,2076268
3353383,2076311
3353426,2076504
3353616,2077208
3353787,2078114
3354369,2078196
3354845,2078766
3354855,2079296
3354907,2079661
3355309,2079705
3356487,2079794
3357311,2080351
3358255,2080368
3360220,2080533
3360238,2080668
3361123,2080719
3362041,2080809
3362484,2081524
3362861,2083416
3362988,2083475
3363229,2083502
3363931,2083540
3364244,2084003
3365136,2084366
3365247,2084388
3365672,2084823
3367482,2085004
3368036,2085228
3368251,2085305
3369559,2085468
3370143,2086028
3370292,2086425
3370602,2087558
3371385,2089507
3372940,2090518
3373117,2090611
3373186,2090801
3373229,2091322
3374876,2092190
3375698,2092811
3375830,2092957
3376213,2093529
3376531,2093541
3377693,2093833
3377761,2093913
3377991,2094145
3378030,2095177
3378401,2095386
3378649,2095842
3378973,2096025
3380024,2096031
3380050,2097299
3380447,2097594
3380455,2097720
3381143,2098507
3382071,2098711
3382608,2099116
3382742,2099693
3382745,2100179
3383798,2100254
3384325,2100479
3384398,2102241
3384459,2102312
3386940,2102527
3387507,2103200
3387874,2103221
3388128,2103352
3388252,2103472
3388531,2103547
3388730,2104017
3388806,2104523
3389073,2104741
3389143,2105037
3390862,2105370
3391648,2105512
3391842,2105969
3392753,2106625
3393412,2107540
3394845,2107663
3396216,2107698
3396342,2108051
3396787,2108130
3398853,2108554
3398968,2108616
3399829,2108618
3401075,2108686
3402343,2108982
3402812,2109019
3403868,2109358
3404746,2109449
3404801,2109930
3404966,2109987
3406821,2110012
3407161,2110060
3407341,2110395
3407796,2110607
3408301,2110855
3408603,2111677
3409534,2112119
3409818,2112145
3410232,2112322
3413984,2112419
3414099,2112859
3414168,2112975
3414553,2113323
3414773,2113721
3415276,2113839
3415482,2113886
3415871,2113950
3415913,2114001
3416156,2114145
3416270,2114177
3416610,2114222
3417412,2114573
3418017,2115193
3420430,2115235
3421728,2115767
3422033,2116196
3422522,2116712
3423107,2116744
3423896,2117006
3425120,2117431
3425616,2117551
3426248,2117646
3427157,2117708
3427478,2117710
3428450,2117857
3430111,2117961
3430173,2118136
3430178,2118170
3430510,2118300
3430683,2118392
3430710,2118815
3430926,2119063
3431011,2119142
3431022,2120100
3431472,2120343
3431813,2120365
3432406,2121083
3432703,2121516
3433501,2121531
3435349,2121761
3435392,2122570
3435478,2122813
3436464,2122934
3436555,2123628
3437451,2123819
3438047,2123835
3438586,2123873
3441052,2124436
3441233,2124964
3441417,2125089
3441478,2125235
3442351,2125837
3442634,2125938
3442657,2126110
3442768,2126237
3442867,2126261
3443404,2127135
3444256,2127707
3444821,2128146
3445345,2128554
3445739,2128565
3445833,2128623
3446308,2129429
3446336,2129492
3446748,2129621
3447553,2129984
3448488,2130145
3449044,2130682
3449336,2131049
3449922,2131077
3450358,2131089
3450808,2131254
3451143,2131312
3453063,2131336
3453370,2131486
3454063,2131492
3454291,2131650
3454359,2131783
3454905,2132124
3455218,2132235
3455220,2132726
3455787,2132820
3456631,2133180
3456920,2134853
3457320,2135203
3457493,2135464
3457609,2135701
3458129,2135957
3458226,2136149
3458607,2136173
3459854,2137125
3460116,2137413
3460123,2138019
3460239,2138043
3460746,2138052
3461280,2138263
3462042,2138732
3463652,2138926
3463756,2139326
3464344,2140675
3464494,2141371
3465381,2141426
3465758,2141490
3466661,2141504
3466746,2142321
3468313,2142389
3471371,2143234
3473014,2143715
3473575,2143800
3473591,2144205
3473599,2144424
3474786,2144434
3474805,2144549
3474950,2144552
3475384,2145112
3475438,2145267
3475971,2145475
3476137,2145831
3476656,2146005
3477127,2146388
3477918,2146591
3478694,2146899
3478718,2147348
3478745,2147477
3479312,2147664
3480940,2147726
3480962,2148211
3481145,2148494
3481258,2148755
3482182,2149067
3482199,2149278
3482621,2149493
3483281,2151370
3483694,2151602
3484872,2152082
3485383,2152133
3485954,2152268
3486233,2152552
3487619,2152732
3487946,2153102
3488314,2153297
3488382,2153587
3489527,2153696
3490248,2154486
3490501,2154527
3490643,2154611
3490927,2154682
3491022,2156320
3491258,2158141
3492847,2158306
3493034,2158697
3493223,2158852
3493435,2159112
3493740,2159627
3494484,2160188
3495038,2160581
3495512,2161085
3496267,2161169
3496594,2161432
3496879,2161518
3498476,2162480
3498624,2164343
3500203,2164472
3500643,2164758
3500765,2164899
3500897,2165228
3501158,2166125
3501949,2166310
3502486,2166716
3502492,2166900
3502624,2167095
3502955,2167368
3503281,2167382
3503301,2167646
3503647,2168175
3503881,2168531
3504100,2168889
3504178,2169296
3504339,2169993
3506113,2170304
3506572,2170330
3506852,2170409
3506957,2170622
3507406,2171034
3507504,2172229
3508023,2172538
3508348,2172739
3508635,2172933
3509189,2173055
3509355,2173251
3509706,2175115
3510579,2175423
3511211,2176261
3511338,2176582
3511450,2177096
3511469,2177101
3511508,2177436
3511629,2178162
3511797,2178176
3511851,2178565
3512010,2178569
3512263,2178595
3512272,2179071
3512876,2179634
3512879,2179945
3513036,2180778
3513083,2180977
3514300,2182324
3514583,2182677
3514917,2183862
3515373,2184350
3515912,2184576
3516053,2184794
3516137,2185030
3516138,2185065
3517193,2185166
3517362,2185345
3518091,2185469
3518291,2186153
3518342,2186203
3518561,2186944
3518732,2187696
3519810,2189334
3519965,2189557
3522039,2189628
3523214,2189634
3523262,2189697
3523308,2190131
3523582,2190767
3523612,2190938
3523757,2191149
3524050,2191759
3524246,2192122
3524304,2192288
3524514,2192357
3524546,2192445
3524562,2192537
3524621,2192779
3524663,2192860
3524786,2194389
3525589,2194493
3526654,2194910
3526844,2195205
3527038,2195627
3527039,2195724
3527088,2195738
3527133,2196689
3527516,2196754
3528891,2197036
3529245,2197251
3529280,2197390
3529733,2197709
3530135,2198454
3530424,2199766
3530672,2200480
3530679,2200949
3530775,2200950
3531513,2201015
3531867,2201248
3531999,2201568
3532120,2203111
3532753,2203253
3533038,2203957
3533111,2204627
3533137,2204804
3533304,2204990
3534002,2205186
3534156,2205342
3534498,2205489
3534564,2205924
3534669,2206676
3535652,2206730
3535793,2206846
3535909,2207250
3536051,2207895
3536552,2208298
3537194,2208825
3537692,2209007
3538265,2209311
3538968,2209426
3539839,2209558
3539994,2209691
3540485,2209981
3540793,2211067
3542348,2211804
3542750,2212183
3543468,2213169
3543558,2214177
3544430,2214930
3544633,2215432
3544708,2216959
3546012,2216990
3546429,2217135
3546712,2217405
3547069,2218061
3547078,2218324
3547241,2219170
3547244,2219468
3547419,2220276
3547703,2221386
